date,delay,distance,origin,destination
2001-03-10 11:20:00,-16,1363,MCI,LAX
2001-03-06 19:30:00,18,390,RNO,LAX
2001-02-02 21:27:00,19,217,DAL,IAH
2001-03-03 16:15:00,15,303,HOU,MSY
2001-03-10 17:05:00,1,220,BWI,ISP
2001-02-13 14:35:00,-1,1073,MCO,PVD
2001-03-23 16:20:00,0,258,SAN,LAS
2001-01-18 07:10:00,-8,842,TPA,BWI
2001-01-13 10:06:00,8,446,SAN,OAK
2001-03-22 06:15:00,-4,562,ELP,DAL
2001-03-03 10:23:00,15,187,HOU,CRP
2001-03-10 15:50:00,17,451,LAX,TUS
2001-01-30 12:40:00,-10,1072,MCI,MCO
2001-03-05 09:27:00,15,395,BNA,MDW
2001-03-19 16:25:00,-13,569,SJC,PDX
2001-02-25 09:48:00,0,671,OAK,SEA
2001-02-19 06:55:00,-1,342,SJC,SNA
2001-01-17 16:20:00,-15,1987,LAS,BUF
2001-01-17 17:15:00,-5,284,MDW,CMH
2001-03-13 08:35:00,-4,279,PDX,GEG
2001-01-25 06:20:00,-6,621,SJC,PHX
2001-02-23 10:57:00,11,325,PHX,ONT
2001-02-28 10:50:00,-9,919,SLC,MCI
2001-03-15 12:20:00,-1,842,PVD,MDW
2001-03-13 17:00:00,-10,192,SAT,HOU
2001-01-14 10:45:00,13,276,HOU,HRL
2001-01-26 06:30:00,-4,281,BUF,BWI
2001-01-29 11:40:00,3,304,SAN,PHX
2001-01-16 16:42:00,18,337,LAX,OAK
2001-02-06 12:45:00,7,1137,PVD,TPA
2001-02-08 20:15:00,-3,344,PDX,BOI
2001-02-10 08:24:00,5,1407,BWI,SAT
2001-03-13 07:05:00,-6,727,TPA,SDF
2001-03-24 14:35:00,-9,304,SAN,PHX
2001-02-22 10:05:00,-2,197,ONT,LAS
2001-01-09 19:30:00,6,1090,LAS,AUS
2001-01-09 13:55:00,14,197,ONT,LAS
2001-02-02 10:25:00,23,636,SAN,ELP
2001-03-29 09:40:00,0,319,MAF,DAL
2001-02-24 11:05:00,-5,1073,MCO,PVD
2001-03-10 09:10:00,5,192,HOU,SAT
2001-01-31 10:10:00,-14,236,LAS,LAX
2001-01-15 07:05:00,-4,967,MCI,BWI
2001-01-11 08:45:00,-13,217,DAL,IAH
2001-02-14 12:30:00,39,2237,ALB,LAS
2001-03-11 19:37:00,3,239,HOU,DAL
2001-02-19 12:44:00,4,189,AUS,DAL
2001-01-22 07:45:00,0,283,BDL,BWI
2001-03-28 09:45:00,-10,328,PVD,BWI
2001-01-12 06:30:00,-7,148,AUS,HOU
2001-01-02 17:05:00,2,192,HOU,SAT
2001-02-18 06:40:00,-7,318,FLL,JAX
2001-01-11 06:20:00,10,389,SMF,ONT
2001-01-05 06:30:00,-7,328,ABQ,PHX
2001-03-22 06:40:00,-7,507,SLC,PHX
2001-01-27 17:00:00,-12,337,OAK,LAX
2001-03-14 14:25:00,-8,507,SLC,PHX
2001-03-01 09:50:00,3,325,ONT,PHX
2001-02-24 09:10:00,-11,304,PHX,SAN
2001-02-24 07:10:00,-3,912,BWI,LIT
2001-02-18 14:10:00,3,670,HOU,BNA
2001-02-10 18:35:00,3,197,ONT,LAS
2001-01-10 07:30:00,-1,223,ELP,ABQ
2001-01-10 19:35:00,0,1090,LAS,AUS
2001-02-02 14:15:00,-15,407,LAS,OAK
2001-02-21 17:38:00,15,345,LAS,RNO
2001-03-06 13:30:00,32,758,PBI,BNA
2001-03-22 06:30:00,-10,580,ABQ,DAL
2001-03-21 16:40:00,25,570,BHM,HOU
2001-02-24 18:10:00,-7,108,PVD,ISP
2001-03-04 14:55:00,0,405,MCI,MDW
2001-01-04 18:50:00,28,251,STL,MDW
2001-01-13 07:10:00,-31,1599,SAN,MSY
2001-03-29 10:50:00,-5,333,SJC,ONT
2001-02-06 18:35:00,-5,174,TPA,PBI
2001-03-28 21:45:00,-6,220,BWI,ISP
2001-01-10 16:20:00,-11,1072,MCO,MCI
2001-03-11 15:15:00,42,480,SAN,SMF
2001-03-10 18:55:00,8,507,SLC,PHX
2001-03-18 18:36:00,16,601,RNO,PHX
2001-01-25 14:30:00,-5,256,PHX,LAS
2001-03-31 12:23:00,20,495,BWI,SDF
2001-03-17 09:15:00,1,829,CMH,TPA
2001-02-05 19:15:00,-3,1262,STL,PHX
2001-02-06 21:50:00,25,337,OAK,LAX
2001-03-08 17:15:00,12,670,BNA,HOU
2001-02-28 06:15:00,-10,239,HOU,DAL
2001-01-01 07:40:00,-2,294,AUS,MAF
2001-01-23 12:10:00,8,258,SAN,LAS
2001-02-19 07:10:00,-5,271,SDF,MDW
2001-02-13 07:05:00,5,142,PBI,MCO
2001-03-21 22:05:00,-12,361,ONT,OAK
2001-03-19 07:00:00,-7,296,BUR,SJC
2001-03-20 21:18:00,115,417,SAN,SJC
2001-02-09 17:54:00,38,284,MDW,CMH
2001-01-26 22:18:00,23,224,SEA,GEG
2001-03-06 07:30:00,-15,787,BWI,MCO
2001-01-28 21:00:00,23,296,BUR,SJC
2001-02-05 15:45:00,-7,324,AMA,DAL
2001-03-06 10:30:00,-2,239,HOU,DAL
2001-02-02 17:32:00,11,181,DAL,OKC
2001-01-22 07:00:00,0,248,SAT,DAL
2001-01-30 20:15:00,0,1069,SAT,LAS
2001-03-11 06:30:00,-10,677,ABQ,LAX
2001-02-23 09:15:00,167,192,HOU,SAT
2001-03-29 08:00:00,3,251,STL,MDW
2001-01-23 20:40:00,-10,395,BNA,MDW
2001-03-27 20:05:00,8,580,DAL,ABQ
2001-02-28 12:20:00,-3,192,SAT,HOU
2001-03-30 11:05:00,0,239,HOU,DAL
2001-02-21 15:15:00,-4,142,MCO,PBI
2001-02-05 13:00:00,-3,308,SJC,LAX
2001-02-06 21:35:00,-4,389,SMF,ONT
2001-03-03 19:35:00,-2,1444,PHX,MDW
2001-01-29 06:30:00,4,224,GEG,SEA
2001-02-02 08:00:00,-4,345,LAS,RNO
2001-01-10 10:30:00,9,386,SJC,LAS
2001-02-05 07:15:00,2,344,BOI,PDX
2001-03-06 06:30:00,5,407,OAK,LAS
2001-03-10 16:36:00,-1,337,OAK,LAX
2001-03-19 21:00:00,-7,337,OAK,LAX
2001-02-02 07:30:00,-3,1020,PHX,HOU
2001-02-03 07:35:00,-9,325,BUR,OAK
2001-01-26 15:42:00,26,671,OAK,SEA
2001-01-26 17:05:00,73,271,MDW,SDF
2001-01-25 18:58:00,-12,1481,MCI,PDX
2001-03-13 19:20:00,0,181,OKC,DAL
2001-02-11 17:00:00,4,511,BOI,OAK
2001-01-12 16:25:00,-10,803,ISP,BNA
2001-03-14 22:35:00,-5,304,PHX,SAN
2001-03-05 18:15:00,18,333,ONT,SJC
2001-01-01 12:21:00,18,543,OAK,PDX
2001-03-29 08:35:00,-1,480,SAN,SMF
2001-01-26 16:30:00,6,239,HOU,DAL
2001-02-20 20:30:00,-5,337,OAK,LAX
2001-01-28 13:45:00,19,239,DAL,HOU
2001-01-27 20:00:00,81,651,SFO,PHX
2001-03-12 21:00:00,0,337,LAX,OAK
2001-01-13 12:25:00,0,1034,TPA,ISP
2001-02-12 21:55:00,9,670,BNA,HOU
2001-02-15 11:50:00,-3,1671,LAX,MSY
2001-03-13 19:50:00,0,333,SJC,ONT
2001-02-28 06:30:00,3,570,BHM,HOU
2001-02-01 21:12:00,-8,397,LAS,SMF
2001-03-30 08:00:00,-7,239,HOU,DAL
2001-01-07 12:35:00,-3,229,STL,IND
2001-03-21 10:30:00,30,337,OAK,LAX
2001-03-18 15:20:00,2,453,HOU,TUL
2001-03-12 19:20:00,0,358,BUR,SMF
2001-03-14 13:45:00,-3,328,PHX,ABQ
2001-03-10 16:05:00,-1,318,JAX,FLL
2001-01-15 15:55:00,-2,325,OAK,BUR
2001-01-04 10:38:00,18,192,HOU,SAT
2001-02-21 11:10:00,-5,1073,PVD,MCO
2001-03-28 14:02:00,26,325,OAK,BUR
2001-02-26 19:47:00,25,256,LAS,PHX
2001-02-15 16:47:00,67,324,AMA,DAL
2001-02-12 11:04:00,17,181,DAL,OKC
2001-03-16 18:34:00,67,256,PHX,LAS
2001-02-05 13:40:00,-10,258,LAS,SAN
2001-03-16 16:25:00,143,239,HOU,DAL
2001-01-05 21:58:00,130,314,CLE,BWI
2001-03-13 12:55:00,17,762,LAS,PDX
2001-01-31 08:40:00,3,254,SDF,STL
2001-03-21 17:35:00,18,520,LAS,BOI
2001-03-24 06:35:00,2,671,SEA,OAK
2001-02-09 16:07:00,44,417,SJC,SAN
2001-02-19 13:08:00,6,189,DAL,AUS
2001-03-29 16:35:00,-10,718,MCI,ABQ
2001-03-22 15:35:00,-5,611,BWI,MDW
2001-02-02 13:35:00,5,562,ELP,DAL
2001-03-21 10:25:00,3,237,DAL,TUL
2001-03-06 12:20:00,0,1142,MCO,MHT
2001-02-14 11:55:00,-10,417,SAN,SJC
2001-03-12 14:55:00,-9,325,ONT,PHX
2001-02-05 06:30:00,-9,543,OAK,PDX
2001-01-13 15:10:00,18,628,ABQ,SAN
2001-01-03 20:15:00,-5,187,CRP,HOU
2001-03-01 10:25:00,0,296,STL,LIT
2001-01-19 08:10:00,-10,447,SAN,SFO
2001-02-19 13:11:00,5,677,ELP,HOU
2001-01-20 13:40:00,-6,562,ELP,DAL
2001-02-04 15:43:00,3,256,LAS,PHX
2001-02-27 17:40:00,0,587,JAN,MCO
2001-01-14 12:35:00,8,367,TUS,SAN
2001-01-06 09:50:00,-5,723,GEG,OAK
2001-02-19 12:45:00,5,395,BNA,MDW
2001-03-04 18:45:00,0,907,BNA,PVD
2001-02-09 10:35:00,8,361,ONT,OAK
2001-02-24 12:21:00,6,718,ABQ,MCI
2001-03-21 13:35:00,5,307,MDW,CLE
2001-03-02 10:10:00,8,513,MSY,JAX
2001-01-09 12:40:00,-5,843,SAT,PHX
2001-03-18 21:57:00,13,370,PHX,LAX
2001-02-15 14:15:00,27,1140,MCI,LAS
2001-03-22 14:50:00,0,229,STL,IND
2001-01-24 07:00:00,-7,407,OAK,LAS
2001-01-08 21:35:00,5,370,LAX,PHX
2001-01-19 10:40:00,5,328,ABQ,PHX
2001-02-19 12:38:00,18,370,PHX,LAX
2001-03-28 20:40:00,0,616,MCO,BNA
2001-01-31 17:05:00,2,237,MCI,STL
2001-03-20 20:10:00,-12,407,LAS,OAK
2001-01-08 17:05:00,-6,192,HOU,SAT
2001-02-06 09:05:00,-3,192,HOU,SAT
2001-02-14 12:10:00,8,389,SMF,ONT
2001-02-03 12:05:00,18,419,HOU,OKC
2001-01-11 07:00:00,-1,377,BWI,MHT
2001-02-02 09:45:00,8,328,PVD,BWI
2001-03-23 07:00:00,-7,361,ONT,OAK
2001-02-10 12:10:00,-6,1235,HOU,LAS
2001-02-15 12:35:00,22,480,SAN,SMF
2001-01-24 10:30:00,2,373,LAX,SMF
2001-03-23 16:37:00,4,437,DAL,MSY
2001-03-19 17:14:00,4,370,PHX,LAX
2001-02-09 06:30:00,5,283,BDL,BWI
2001-01-22 18:05:00,-12,223,ELP,ABQ
2001-02-11 12:15:00,-10,718,ABQ,MCI
2001-03-20 17:55:00,-15,405,MDW,MCI
2001-01-25 19:38:00,13,872,PHX,AUS
2001-03-16 20:05:00,7,495,BWI,SDF
2001-03-14 13:00:00,24,189,AUS,DAL
2001-02-24 14:52:00,-1,587,TPA,RDU
2001-03-22 10:55:00,-8,248,DAL,SAT
2001-01-11 17:50:00,62,687,HOU,STL
2001-01-16 06:30:00,5,543,OAK,PDX
2001-03-25 17:13:00,8,223,TUL,MCI
2001-01-29 14:45:00,33,277,AMA,ABQ
2001-01-29 08:00:00,6,1069,LAS,SAT
2001-02-08 08:20:00,10,1044,MCI,PHX
2001-03-21 13:00:00,9,632,MDW,RDU
2001-03-11 18:05:00,8,417,SJC,SAN
2001-02-14 12:30:00,63,487,STL,CLE
2001-01-09 10:44:00,5,304,SAN,PHX
2001-01-18 20:00:00,15,453,TUL,HOU
2001-01-21 20:40:00,-3,189,AUS,DAL
2001-02-04 11:15:00,0,325,OAK,BUR
2001-01-06 13:15:00,-5,453,TUL,HOU
2001-01-29 15:12:00,-8,919,MCI,SLC
2001-01-02 11:49:00,20,370,PHX,LAX
2001-03-15 15:00:00,10,370,PHX,LAX
2001-02-10 17:25:00,20,2106,BWI,LAS
2001-02-09 08:25:00,14,1044,PHX,MCI
2001-03-02 12:35:00,-2,570,HOU,BHM
2001-02-08 17:40:00,-2,361,ONT,OAK
2001-03-10 17:28:00,8,562,DAL,ELP
2001-01-20 08:35:00,-10,1099,OMA,LAS
2001-03-05 07:35:00,-4,229,MDW,DTW
2001-02-10 07:00:00,0,307,MDW,CLE
2001-03-05 20:45:00,23,621,PHX,SJC
2001-02-24 13:35:00,18,251,MDW,STL
2001-03-16 19:20:00,58,925,FLL,BWI
2001-01-14 20:40:00,-12,361,ONT,OAK
2001-02-01 15:45:00,-7,217,DAL,IAH
2001-01-17 06:30:00,-1,220,ISP,BWI
2001-02-13 09:40:00,30,256,PHX,LAS
2001-03-22 08:05:00,0,178,FLL,MCO
2001-01-28 16:25:00,-2,451,TUS,LAX
2001-03-22 06:30:00,-5,148,HOU,AUS
2001-03-09 11:58:00,12,419,HOU,OKC
2001-02-23 21:50:00,50,361,ONT,OAK
2001-03-08 06:15:00,5,373,LAX,SMF
2001-01-18 19:44:00,6,758,LAS,AMA
2001-01-31 09:42:00,175,319,MAF,DAL
2001-01-27 16:20:00,-17,1372,STL,LAS
2001-03-02 07:00:00,9,345,LAS,RNO
2001-01-24 06:45:00,-2,319,MAF,DAL
2001-02-18 16:52:00,68,347,PHX,ELP
2001-03-22 09:50:00,-6,787,MCO,BWI
2001-03-20 17:41:00,0,318,FLL,JAX
2001-03-12 12:45:00,-1,1137,PVD,TPA
2001-03-31 13:05:00,-10,590,SLC,LAX
2001-01-09 19:39:00,41,337,OAK,LAX
2001-03-03 13:30:00,83,689,SEA,SLC
2001-01-24 07:35:00,-4,345,RNO,LAS
2001-02-01 19:45:00,0,1020,PHX,HOU
2001-01-28 10:25:00,-10,162,MDW,IND
2001-03-16 17:56:00,80,358,SMF,BUR
2001-03-05 18:55:00,-1,255,BWI,RDU
2001-01-05 13:40:00,-15,229,MDW,DTW
2001-01-21 16:10:00,3,616,MCO,BNA
2001-02-07 16:05:00,0,337,OAK,LAX
2001-01-06 16:55:00,-14,670,BNA,HOU
2001-02-25 16:00:00,30,321,BHM,MSY
2001-03-01 19:05:00,10,328,PVD,BWI
2001-03-02 13:35:00,4,460,TPA,BHM
2001-02-18 08:55:00,-22,1111,TPA,BDL
2001-02-16 07:00:00,21,239,DAL,HOU
2001-01-07 07:20:00,-6,479,SMF,PDX
2001-02-09 17:35:00,45,237,STL,MCI
2001-03-29 07:10:00,0,2277,PVD,PHX
2001-03-22 09:30:00,-7,283,BDL,BWI
2001-02-28 13:50:00,12,407,LAS,OAK
2001-03-11 12:30:00,-27,2237,ALB,LAS
2001-01-09 08:15:00,-3,248,SAT,DAL
2001-03-11 15:10:00,9,677,HOU,ELP
2001-03-10 10:11:00,7,239,DAL,HOU
2001-03-19 11:00:00,13,1142,MHT,MCO
2001-02-13 14:54:00,37,670,HOU,BNA
2001-03-11 18:10:00,-15,777,BDL,MDW
2001-01-03 16:28:00,-15,1363,MCI,LAX
2001-02-28 20:00:00,33,487,ABQ,LAS
2001-03-31 08:20:00,-3,405,MCI,MDW
2001-01-26 18:50:00,-5,248,DAL,SAT
2001-02-16 16:47:00,50,237,DAL,TUL
2001-03-31 19:25:00,-3,256,LAS,PHX
2001-02-10 16:10:00,7,337,LAX,OAK
2001-02-09 14:23:00,14,405,MDW,MCI
2001-02-26 17:53:00,9,587,JAN,MCO
2001-02-16 18:45:00,-15,852,BNA,BDL
2001-01-18 11:10:00,-5,361,ONT,OAK
2001-03-30 21:20:00,3,197,ONT,LAS
2001-02-03 08:05:00,14,328,PVD,BWI
2001-03-19 13:33:00,16,328,ABQ,PHX
2001-01-06 06:30:00,0,405,MDW,MCI
2001-03-21 19:30:00,10,967,MCI,BWI
2001-01-22 18:45:00,2,888,JAN,BWI
2001-01-18 09:25:00,0,303,MSY,HOU
2001-02-24 08:40:00,4,162,MDW,IND
2001-03-28 07:55:00,-7,1020,HOU,PHX
2001-03-17 08:20:00,-9,562,ELP,DAL
2001-02-01 06:10:00,0,188,RNO,SJC
2001-02-04 17:54:00,9,248,SAT,DAL
2001-02-02 12:15:00,-1,636,SAN,ELP
2001-02-21 20:30:00,0,337,LAX,OAK
2001-01-17 18:10:00,2,321,ABQ,TUS
2001-03-21 19:00:00,-2,487,LAS,ABQ
2001-01-10 15:50:00,-3,338,CMH,BNA
2001-02-17 07:45:00,10,189,DAL,AUS
2001-01-18 16:30:00,5,480,SMF,SAN
2001-02-24 19:00:00,90,697,SEA,SJC
2001-02-23 08:20:00,13,303,MSY,HOU
2001-01-04 14:30:00,15,1048,TPA,MCI
2001-01-05 17:51:00,10,296,SJC,BUR
2001-02-19 10:30:00,-2,281,BWI,BUF
2001-02-15 18:37:00,11,570,BHM,MDW
2001-03-16 21:28:00,55,359,HOU,JAN
2001-03-26 06:30:00,0,337,OAK,LAX
2001-01-23 10:25:00,-10,288,ALB,BWI
2001-02-09 07:00:00,5,337,OAK,LAX
2001-02-06 18:55:00,0,1072,MCI,MCO
2001-02-03 09:55:00,-4,453,TUL,HOU
2001-02-12 10:18:00,10,588,SLC,OAK
2001-02-23 11:25:00,7,236,LAS,LAX
2001-01-28 21:35:00,1,314,CLE,BWI
2001-03-27 14:15:00,2,457,BNA,DTW
2001-01-10 08:15:00,0,223,TUL,MCI
2001-03-13 20:30:00,0,370,PHX,LAX
2001-01-20 18:25:00,23,189,DAL,AUS
2001-01-14 13:05:00,-3,369,BUR,PHX
2001-01-10 15:30:00,8,321,BHM,MSY
2001-01-21 17:58:00,63,359,JAN,HOU
2001-03-19 07:10:00,-5,866,SEA,LAS
2001-03-31 10:10:00,10,229,MDW,DTW
2001-02-13 15:10:00,23,628,ABQ,SAN
2001-01-27 14:18:00,12,1180,SEA,ABQ
2001-03-19 06:30:00,-6,304,SAN,PHX
2001-01-19 08:00:00,-3,758,AMA,LAS
2001-03-28 11:35:00,0,410,CMH,STL
2001-02-07 20:35:00,-7,296,BUR,SJC
2001-02-09 14:25:00,0,528,ELP,AUS
2001-01-27 06:30:00,-5,224,GEG,SEA
2001-01-11 20:49:00,84,271,MDW,SDF
2001-01-13 13:44:00,5,273,HRL,AUS
2001-03-10 08:44:00,5,325,PHX,ONT
2001-03-07 18:35:00,-2,1140,MCI,LAS
2001-03-16 17:12:00,10,236,LAX,LAS
2001-03-01 18:35:00,15,370,LAX,PHX
2001-03-12 12:20:00,-1,1751,ONT,BNA
2001-03-20 06:30:00,12,337,OAK,LAX
2001-03-04 17:40:00,26,405,MCI,MDW
2001-01-04 18:54:00,15,180,OAK,RNO
2001-03-15 13:25:00,-3,342,SNA,SJC
2001-01-16 09:08:00,-5,628,SAN,ABQ
2001-03-26 16:40:00,-7,437,MSY,DAL
2001-02-11 14:52:00,16,236,LAS,LAX
2001-01-11 16:21:00,0,303,HOU,MSY
2001-03-01 06:30:00,-6,480,SAN,SMF
2001-03-27 12:40:00,-5,1262,PHX,STL
2001-02-28 12:33:00,78,370,LAX,PHX
2001-01-14 16:15:00,-2,447,SAN,SFO
2001-03-27 15:15:00,-7,254,STL,SDF
2001-01-20 18:10:00,-5,293,LBB,DAL
2001-03-26 13:00:00,20,828,IND,MCO
2001-01-24 11:40:00,33,223,ABQ,ELP
2001-01-08 12:00:00,0,1044,PHX,MCI
2001-03-03 11:47:00,13,967,BWI,MCI
2001-02-25 21:20:00,111,1363,MCI,LAX
2001-03-23 19:25:00,10,1501,LAS,MSY
2001-01-25 07:20:00,-5,447,SFO,SAN
2001-03-18 08:15:00,-20,307,CLE,MDW
2001-01-22 19:45:00,0,777,MDW,BDL
2001-02-22 13:25:00,8,367,SAN,TUS
2001-02-24 10:10:00,0,1107,PHX,SEA
2001-03-07 14:10:00,-8,296,BUR,SJC
2001-01-28 15:20:00,-7,345,RNO,LAS
2001-03-29 18:55:00,-13,1156,STL,SLC
2001-03-13 09:15:00,-12,308,LAX,SJC
2001-03-11 22:02:00,35,437,DAL,MSY
2001-02-07 11:20:00,16,507,SLC,PHX
2001-03-25 11:45:00,7,276,HOU,HRL
2001-01-02 20:00:00,29,758,LAS,AMA
2001-02-21 06:25:00,-1,368,SLC,LAS
2001-02-26 09:05:00,-2,528,AUS,ELP
2001-01-11 16:29:00,21,308,SJC,LAX
2001-01-31 16:25:00,17,907,PVD,BNA
2001-02-16 12:46:00,5,304,PHX,SAN
2001-03-26 20:40:00,2,236,LAX,LAS
2001-03-06 10:30:00,3,337,OAK,LAX
2001-03-12 12:40:00,-7,580,ABQ,DAL
2001-02-26 11:50:00,0,371,SNA,OAK
2001-01-06 08:00:00,-8,342,SJC,SNA
2001-02-13 12:09:00,29,304,PHX,SAN
2001-03-01 16:10:00,62,187,HOU,CRP
2001-02-17 13:55:00,-15,373,LAX,SMF
2001-02-24 11:20:00,0,187,CRP,HOU
2001-03-24 10:45:00,0,453,TUL,HOU
2001-02-08 16:40:00,15,303,HOU,MSY
2001-02-27 18:20:00,52,248,DAL,SAT
2001-03-11 16:30:00,5,423,MDW,OMA
2001-02-11 19:40:00,0,277,AMA,ABQ
2001-03-14 13:57:00,14,714,LAX,ELP
2001-02-18 09:30:00,-9,283,BWI,BDL
2001-03-31 07:30:00,-3,443,BNA,RDU
2001-01-01 17:22:00,20,308,SJC,LAX
2001-01-14 09:40:00,19,276,HRL,HOU
2001-03-23 13:40:00,0,293,LBB,DAL
2001-03-16 07:45:00,8,793,FLL,BNA
2001-01-31 07:50:00,6,108,PVD,ISP
2001-01-06 14:20:00,-9,1050,MCO,BDL
2001-01-02 13:50:00,37,487,LAS,ABQ
2001-01-02 19:08:00,44,258,SAN,LAS
2001-01-22 11:00:00,-10,368,LAS,SLC
2001-03-21 16:20:00,17,328,BWI,PVD
2001-01-14 15:05:00,0,229,STL,IND
2001-01-27 16:00:00,92,677,LAX,ABQ
2001-03-06 08:30:00,-5,239,HOU,DAL
2001-02-22 15:00:00,0,843,PHX,SAT
2001-02-13 20:30:00,132,296,BUR,SJC
2001-03-10 10:35:00,0,296,LIT,DAL
2001-03-07 20:45:00,-7,342,SNA,SJC
2001-01-16 12:28:00,21,1107,SEA,PHX
2001-02-15 17:30:00,0,423,OMA,MDW
2001-03-13 19:03:00,82,237,STL,MCI
2001-02-01 11:55:00,25,256,PHX,LAS
2001-03-29 08:30:00,-15,802,MCO,CMH
2001-03-28 19:35:00,8,337,OAK,LAX
2001-03-22 14:35:00,-3,325,BUR,OAK
2001-01-02 14:32:00,5,237,TUL,DAL
2001-02-28 10:05:00,71,370,LAX,PHX
2001-02-22 15:58:00,60,570,MDW,BHM
2001-02-12 16:55:00,-9,197,FLL,TPA
2001-01-29 14:30:00,0,1342,AUS,BWI
2001-02-25 19:54:00,43,883,BWI,PBI
2001-01-27 18:20:00,-6,447,SAN,SFO
2001-03-26 07:00:00,-10,1072,MCO,MCI
2001-01-01 14:00:00,-2,361,OAK,ONT
2001-03-01 14:05:00,-5,188,SJC,RNO
2001-03-23 08:19:00,-6,937,HOU,MDW
2001-02-07 21:05:00,-7,580,ABQ,DAL
2001-01-16 11:44:00,10,723,OAK,GEG
2001-01-01 15:20:00,0,187,CRP,HOU
2001-03-23 12:55:00,11,333,ONT,SJC
2001-03-22 13:00:00,10,647,SMF,PHX
2001-01-28 11:00:00,12,337,OAK,LAX
2001-02-26 14:55:00,-5,229,IND,STL
2001-01-18 18:45:00,0,480,SMF,SAN
2001-01-03 07:05:00,-18,1246,HOU,BWI
2001-03-14 06:50:00,-2,328,PVD,BWI
2001-01-22 11:55:00,-5,997,TPA,MDW
2001-03-29 15:43:00,96,495,BWI,SDF
2001-01-07 15:30:00,19,258,SAN,LAS
2001-01-16 07:15:00,-16,515,IND,BWI
2001-01-13 13:50:00,-7,584,LAS,ELP
2001-01-06 06:20:00,-12,386,LAS,SJC
2001-01-12 15:46:00,164,256,PHX,LAS
2001-02-17 15:20:00,-5,254,SDF,STL
2001-03-11 15:15:00,10,328,ABQ,PHX
2001-03-20 10:10:00,-12,419,OKC,HOU
2001-03-26 20:00:00,-10,293,LBB,DAL
2001-02-09 17:00:00,29,1448,PHX,BNA
2001-01-25 16:50:00,0,636,ELP,SAN
2001-01-15 13:45:00,2,325,OAK,BUR
2001-02-23 08:45:00,-12,1235,HOU,LAS
2001-03-16 10:43:00,2,345,LAS,RNO
2001-03-09 11:15:00,-2,448,CLE,BNA
2001-01-18 13:45:00,-7,293,DAL,LBB
2001-03-21 13:35:00,5,417,SAN,SJC
2001-03-18 17:21:00,52,189,DAL,AUS
2001-02-07 09:42:00,38,405,MDW,MCI
2001-01-30 17:25:00,29,251,STL,MDW
2001-02-13 14:45:00,0,239,HOU,DAL
2001-03-27 07:00:00,0,239,HOU,DAL
2001-02-09 10:31:00,42,229,MDW,DTW
2001-03-02 09:17:00,-3,276,HRL,HOU
2001-01-03 17:24:00,0,588,BWI,BNA
2001-03-24 19:35:00,25,777,MDW,BDL
2001-03-02 08:50:00,-10,251,STL,MDW
2001-03-20 09:05:00,-10,368,SLC,LAS
2001-01-04 07:00:00,7,148,HOU,AUS
2001-01-10 20:40:00,95,448,BNA,CLE
2001-03-11 17:58:00,30,337,OAK,LAX
2001-02-25 14:00:00,0,239,DAL,HOU
2001-01-22 17:20:00,-12,697,SEA,SJC
2001-02-16 07:40:00,-3,371,SNA,OAK
2001-02-14 15:40:00,15,307,MDW,CLE
2001-03-01 11:30:00,35,239,DAL,HOU
2001-02-13 21:55:00,-1,550,MSY,MCO
2001-01-11 10:30:00,-11,1363,LAX,MCI
2001-02-16 13:17:00,5,1164,SAN,AUS
2001-03-28 09:35:00,5,671,OAK,SEA
2001-03-04 12:54:00,23,1242,LAX,AUS
2001-02-14 08:20:00,10,188,SJC,RNO
2001-01-24 12:20:00,-6,229,DTW,MDW
2001-01-10 06:30:00,6,303,MSY,HOU
2001-03-29 06:40:00,4,446,SAN,OAK
2001-02-12 18:30:00,-11,237,DAL,TUL
2001-02-23 22:40:00,145,192,SAT,HOU
2001-02-01 07:00:00,-5,307,CLE,MDW
2001-01-19 20:35:00,-5,189,DAL,AUS
2001-01-10 11:10:00,-1,251,MDW,STL
2001-01-29 11:35:00,-10,405,MDW,MCI
2001-03-13 22:23:00,19,337,LAX,OAK
2001-02-20 07:15:00,-6,377,MHT,BWI
2001-01-16 06:58:00,10,390,LAX,RNO
2001-01-06 08:35:00,2,1044,MCI,PHX
2001-03-05 10:30:00,-6,281,BWI,BUF
2001-03-05 13:15:00,8,328,PVD,BWI
2001-03-18 20:23:00,-2,344,PDX,BOI
2001-01-22 15:20:00,-10,515,IND,BWI
2001-01-21 15:39:00,68,178,FLL,MCO
2001-03-08 06:45:00,-3,328,PHX,ABQ
2001-03-09 06:00:00,3,256,LAS,PHX
2001-03-27 19:00:00,-10,337,OAK,LAX
2001-02-23 19:10:00,62,251,STL,MDW
2001-01-16 15:10:00,10,888,BWI,JAN
2001-01-19 13:10:00,0,296,LIT,DAL
2001-02-28 15:35:00,27,239,HOU,DAL
2001-01-07 18:22:00,45,295,LBB,ELP
2001-02-20 08:35:00,-8,611,MDW,BWI
2001-01-17 16:20:00,-20,1624,SDF,LAS
2001-01-02 12:54:00,-1,1072,MCI,MCO
2001-02-14 06:30:00,-4,148,HOU,AUS
2001-02-17 19:45:00,-4,587,RDU,TPA
2001-02-09 16:53:00,21,239,DAL,HOU
2001-02-01 15:32:00,25,251,MDW,STL
2001-03-31 08:30:00,-4,417,SJC,SAN
2001-03-01 12:40:00,0,580,ABQ,DAL
